corpus,relative_path,utterance_id,speaker_id,session_id,subset,original_label,label_six,label_four,duration_s,sample_rate,sha256
cremad,AudioWAV/1002_ITS_NEU_XX.wav,cremad/1002_ITS_NEU_XX,cremad_1002,,,neutral,neutral,neutral,2.335688,16000,162bc36c804a008f30bc8382ba14276b0235c5e4f77f0178374e69a5487e44dd
cremad,AudioWAV/1002_ITS_SAD_XX.wav,cremad/1002_ITS_SAD_XX,cremad_1002,,,sad,sad,sad,2.635937,16000,c97b1c508440f819f50a90d626c044aa22b15deecfe11abe718a1d1545089353
cremad,AudioWAV/1002_IWL_ANG_XX.wav,cremad/1002_IWL_ANG_XX,cremad_1002,,,angry,angry,angry,2.602625,16000,3ce2e958d0a36ec5ef2a1ee2b10c7f5950ae47055329095640ec9e605cdbf6e8
cremad,AudioWAV/1002_IWL_DIS_XX.wav,cremad/1002_IWL_DIS_XX,cremad_1002,,,disgust,disgust,,3.103125,16000,0b516e4b65801c327414edf9e474a8563eb98086e78045f1914c3f70e8ec124d
cremad,AudioWAV/1002_IWL_FEA_XX.wav,cremad/1002_IWL_FEA_XX,cremad_1002,,,fear,fear,,3.236562,16000,b26db206d273ff5e5fbde0e12adc9fce858b18c509cc3a2ca3e73b1de8b25e99
cremad,AudioWAV/1002_IWL_HAP_XX.wav,cremad/1002_IWL_HAP_XX,cremad_1002,,,happy,happy,happy,2.869500,16000,30ae1b8bc594fca76a116c0a75c0058e9fc496db25bf09ae4d3442a771b56a5a
cremad,AudioWAV/1002_IWL_NEU_XX.wav,cremad/1002_IWL_NEU_XX,cremad_1002,,,neutral,neutral,neutral,2.635937,16000,13ad5c07a9b419894c5714b132887d6c0c53120c165e7fec6843ce7b1691c4b3
cremad,AudioWAV/1002_IWL_SAD_XX.wav,cremad/1002_IWL_SAD_XX,cremad_1002,,,sad,sad,sad,2.702688,16000,5a3d83800ef13001c54fd7e0f09a9cc9ebd9ba6e5e03004c50dffce93cfa1d21
cremad,AudioWAV/1002_IWW_ANG_XX.wav,cremad/1002_IWW_ANG_XX,cremad_1002,,,angry,angry,angry,2.402375,16000,eb96972d60b5d8a89f8fc5065aa103e4794eb529671ba459562bafcd801e5642
cremad,AudioWAV/1002_IWW_DIS_XX.wav,cremad/1002_IWW_DIS_XX,cremad_1002,,,disgust,disgust,,3.103125,16000,8c1fde98ed9d724480fe3fc73abd285f91c2fc8684c8f734f8f5a2240bacd8c6
cremad,AudioWAV/1002_IWW_FEA_XX.wav,cremad/1002_IWW_FEA_XX,cremad_1002,,,fear,fear,,2.602625,16000,ebf664609f699e58a913b17ce1186794f5ea9176f9084e9670d416ede9612e8a
cremad,AudioWAV/1002_IWW_HAP_XX.wav,cremad/1002_IWW_HAP_XX,cremad_1002,,,happy,happy,happy,2.469125,16000,c2f18e0d55e78cba2b7db2bb457f596786d997cd62d2e73513d1845aa9518f1f
cremad,AudioWAV/1002_IWW_NEU_XX.wav,cremad/1002_IWW_NEU_XX,cremad_1002,,,neutral,neutral,neutral,2.502500,16000,5289e68921f65522c0ad36ef072f465d7816d8c582b87b659c529d09a51b7a86
cremad,AudioWAV/1002_IWW_SAD_XX.wav,cremad/1002_IWW_SAD_XX,cremad_1002,,,sad,sad,sad,2.369000,16000,9d600d6ba9b8d1e4f1f02520eabfa6df868771f30847e834d23da6c7c833b80f
cremad,AudioWAV/1002_MTI_ANG_XX.wav,cremad/1002_MTI_ANG_XX,cremad_1002,,,angry,angry,angry,2.736063,16000,14e7c4b1b312410b3aafbc92a695c7844611c9e83e42e87368a066d80750346b
cremad,AudioWAV/1002_MTI_DIS_XX.wav,cremad/1002_MTI_DIS_XX,cremad_1002,,,disgust,disgust,,3.636938,16000,d6f9ea52368fef8f070c70ae11a5851b12691f6e42ad0bd6baac4741a1ae4b12
cremad,AudioWAV/1002_MTI_FEA_XX.wav,cremad/1002_MTI_FEA_XX,cremad_1002,,,fear,fear,,2.936250,16000,bef924eb0285adfa88fbb81f3bda5b47f9170c4a573afc2fd88d73d29e720944
cremad,AudioWAV/1002_MTI_HAP_XX.wav,cremad/1002_MTI_HAP_XX,cremad_1002,,,happy,happy,happy,2.669313,16000,dbfb6b0037ee517d3da0e9ad022b449a6aa188ea22550a42886428c0698fbdb2
cremad,AudioWAV/1002_MTI_NEU_XX.wav,cremad/1002_MTI_NEU_XX,cremad_1002,,,neutral,neutral,neutral,2.869500,16000,f5a1930864ba682cf9558144f75b3842e46ea5ca527f1be1215d7d15d1885b22
cremad,AudioWAV/1002_MTI_SAD_XX.wav,cremad/1002_MTI_SAD_XX,cremad_1002,,,sad,sad,sad,2.702688,16000,8a796a9e2769cd6f310cf197fa2c3ed24296fd6c0054911a441e5967456422c4
cremad,AudioWAV/1002_TAI_ANG_XX.wav,cremad/1002_TAI_ANG_XX,cremad_1002,,,angry,angry,angry,2.502500,16000,0045856e7f0dfbf39c4368c2ca0dd4f18e90b9aacfeef2e7970a1ec8fcef19c3
cremad,AudioWAV/1002_TAI_DIS_XX.wav,cremad/1002_TAI_DIS_XX,cremad_1002,,,disgust,disgust,,3.203187,16000,7a8027c20b95181919da8c0fce59806c25545ef1779dcb169ed2d5fa8a4bad59
cremad,AudioWAV/1002_TAI_FEA_XX.wav,cremad/1002_TAI_FEA_XX,cremad_1002,,,fear,fear,,2.769437,16000,74157280eb1316de4d664ff0b60d46bc002d7ea8d4a28c0d2fd6431546655ce5
cremad,AudioWAV/1002_TAI_HAP_XX.wav,cremad/1002_TAI_HAP_XX,cremad_1002,,,happy,happy,happy,2.535875,16000,60a4ab7ee78da2dd8bdf011507fb837a3bc7ab5520137aaa63d68bc3766adb8c
cremad,AudioWAV/1002_TAI_NEU_XX.wav,cremad/1002_TAI_NEU_XX,cremad_1002,,,neutral,neutral,neutral,2.635937,16000,7eb6e412af82f9c4536496f53ef0de6440256bf91e6d64b274513ebd576ebff0
cremad,AudioWAV/1002_TAI_SAD_XX.wav,cremad/1002_TAI_SAD_XX,cremad_1002,,,sad,sad,sad,2.769437,16000,f77facc6de61548210f23ea7cb72c60f8c1d6152cf954e71bc968a83bb56b321
cremad,AudioWAV/1002_TIE_ANG_XX.wav,cremad/1002_TIE_ANG_XX,cremad_1002,,,angry,angry,angry,2.535875,16000,07500e6d7d87317b8357dd71615334cd6b7ee5f138d54fe7ffb17738f0a3acad
cremad,AudioWAV/1002_TIE_DIS_XX.wav,cremad/1002_TIE_DIS_XX,cremad_1002,,,disgust,disgust,,3.603625,16000,a3473a0761ecdd24633dca489e60fc36694b6f447c7f6fa943ddc7ca975fbef8
cremad,AudioWAV/1002_TIE_FEA_XX.wav,cremad/1002_TIE_FEA_XX,cremad_1002,,,fear,fear,,3.136437,16000,99b4536ee9ecd27ffe2b8ef7ad645a3a8a8352c8a87e4fa5f45f60e8e1e5c063
cremad,AudioWAV/1002_TIE_HAP_XX.wav,cremad/1002_TIE_HAP_XX,cremad_1002,,,happy,happy,happy,2.402375,16000,a526014bbf5acbae8aac8fd067e339d516a327c998845b1beebb838695c63021
cremad,AudioWAV/1002_TIE_SAD_XX.wav,cremad/1002_TIE_SAD_XX,cremad_1002,,,sad,sad,sad,3.136437,16000,1702a5bf422d71cee4152fd4e7436234bccfd3d1511cbbd95ef99545b64b5dc4
cremad,AudioWAV/1002_TSI_ANG_XX.wav,cremad/1002_TSI_ANG_XX,cremad_1002,,,angry,angry,angry,2.435750,16000,f4c2d095bac1e3c275c2f583018fa651bdfa2a2dfeb8c073bb08fac63fb66bd4
cremad,AudioWAV/1002_TSI_DIS_XX.wav,cremad/1002_TSI_DIS_XX,cremad_1002,,,disgust,disgust,,2.769437,16000,f2eceefed273459faae378481f33c007865a2b8917b54ee4bd071b658f826c51
cremad,AudioWAV/1002_TSI_FEA_XX.wav,cremad/1002_TSI_FEA_XX,cremad_1002,,,fear,fear,,2.335688,16000,f84c93ee3d390c08abbfe6b0ac4f50bdd818264e8b2cafd6fae959aba6d5df2f
cremad,AudioWAV/1002_TSI_HAP_XX.wav,cremad/1002_TSI_HAP_XX,cremad_1002,,,happy,happy,happy,2.035375,16000,30ac377f28c62e2304c86984ff40a77bbc62fd516679994ca49ba966a3ebd5a7
cremad,AudioWAV/1002_TSI_NEU_XX.wav,cremad/1002_TSI_NEU_XX,cremad_1002,,,neutral,neutral,neutral,2.369000,16000,4cef056d6da767ea8520d235f29c626cf2844af684bdeaa03fae8d531eb8fd03
cremad,AudioWAV/1002_TSI_SAD_XX.wav,cremad/1002_TSI_SAD_XX,cremad_1002,,,sad,sad,sad,2.402375,16000,d6ebcec45ca42a9944e38d04f9299029e3391e0607b9b1c20d863688fe279a58
cremad,AudioWAV/1002_WSI_ANG_XX.wav,cremad/1002_WSI_ANG_XX,cremad_1002,,,angry,angry,angry,2.602625,16000,61cb0a28ae79d455c4005ae524236d3c40fcfc195913b6ab9e30b32d9568325a
cremad,AudioWAV/1002_WSI_DIS_XX.wav,cremad/1002_WSI_DIS_XX,cremad_1002,,,disgust,disgust,,3.436750,16000,13e574626b6940f8bd9d57c07e7d02269621f8bd25cc67e88f37d11dc10917be
cremad,AudioWAV/1002_WSI_FEA_XX.wav,cremad/1002_WSI_FEA_XX,cremad_1002,,,fear,fear,,2.502500,16000,80f892e5c61d938bca7dfa2e8f7151b7a8c13ec1a179e71cb6c74cba02d908af
cremad,AudioWAV/1002_WSI_HAP_XX.wav,cremad/1002_WSI_HAP_XX,cremad_1002,,,happy,happy,happy,2.769437,16000,f8292774e49bed120666884e61d709b2a1f6bd6648a907cd6fd8e56a5fcb5c60
cremad,AudioWAV/1002_WSI_NEU_XX.wav,cremad/1002_WSI_NEU_XX,cremad_1002,,,neutral,neutral,neutral,2.435750,16000,9a6dba79225ca76a01ba7098e530ba298de8672dfb08095fd89cb223f150d92b
cremad,AudioWAV/1002_WSI_SAD_XX.wav,cremad/1002_WSI_SAD_XX,cremad_1002,,,sad,sad,sad,2.736063,16000,cebcebc70307b54f3ab34a5ea8f1137e68bcfd3c1815e76c44bc449cf7e323b8
cremad,AudioWAV/1003_DFA_ANG_XX.wav,cremad/1003_DFA_ANG_XX,cremad_1003,,,angry,angry,angry,3.136437,16000,ff499b82dc7d37e73c7b6ee45fefe04cbad21c8d5cf64f81fdc6eb92b2c4ad1b
cremad,AudioWAV/1003_DFA_DIS_XX.wav,cremad/1003_DFA_DIS_XX,cremad_1003,,,disgust,disgust,,3.236562,16000,3f4fcc9473721cbfae6d6c760e9f70f56b9ae595920ca2e750e3411456ea466d
cremad,AudioWAV/1003_DFA_FEA_XX.wav,cremad/1003_DFA_FEA_XX,cremad_1003,,,fear,fear,,3.069750,16000,5971a8c6fcf9853b58ad3c5e2867a61b927ca1cf40b13199f1aed01053fa2c50
cremad,AudioWAV/1003_DFA_HAP_XX.wav,cremad/1003_DFA_HAP_XX,cremad_1003,,,happy,happy,happy,3.269938,16000,3d7dbb8ae0429218722a78a3182f04e652bdce82359f8ff563ede1ceccb09013
cremad,AudioWAV/1003_DFA_NEU_XX.wav,cremad/1003_DFA_NEU_XX,cremad_1003,,,neutral,neutral,neutral,3.236562,16000,fab10bae2babdb395f996495fe584d5777087009de4df65086b8f391b720e71f
cremad,AudioWAV/1003_DFA_SAD_XX.wav,cremad/1003_DFA_SAD_XX,cremad_1003,,,sad,sad,sad,3.203187,16000,c611cb037909dd0dbb3a8e892ff109e71f2bea0c0d09750e4cfb43b9399f5600
cremad,AudioWAV/1003_IEO_ANG_HI.wav,cremad/1003_IEO_ANG_HI,cremad_1003,,,angry,angry,angry,2.569250,16000,bbea3944d9bfa4b59f9747828647f1eef8f4ae8c64d672d8aefd102971c1cde0
cremad,AudioWAV/1003_IEO_ANG_LO.wav,cremad/1003_IEO_ANG_LO,cremad_1003,,,angry,angry,angry,2.275562,16000,0fff0e041d13c9bfe3462fbdffe7b4d720cd3fd97d2f3f2dbf3e6a3e54332ef5
cremad,AudioWAV/1003_IEO_ANG_MD.wav,cremad/1003_IEO_ANG_MD,cremad_1003,,,angry,angry,angry,2.569250,16000,00b87bf38ab2b305538e36247d511601dc6412a9e74e41b50cf21f9ab5127c46
cremad,AudioWAV/1003_IEO_DIS_HI.wav,cremad/1003_IEO_DIS_HI,cremad_1003,,,disgust,disgust,,3.169812,16000,e2b22d5db58242c14df44add33d3d1d010c4f9fc4e4ec4b5c4aaa3514b2b88ad
cremad,AudioWAV/1003_IEO_DIS_LO.wav,cremad/1003_IEO_DIS_LO,cremad_1003,,,disgust,disgust,,2.002000,16000,7e6fb189025e76789c0ec9ef5eb9197997cfb8e27ec9d74da86cb46a0b64460c
cremad,AudioWAV/1003_IEO_DIS_MD.wav,cremad/1003_IEO_DIS_MD,cremad_1003,,,disgust,disgust,,2.068750,16000,fe08560e70247a7786671c032f4b6f4a297fd96c7998e904f1a3a3164d998fbe
cremad,AudioWAV/1003_IEO_FEA_HI.wav,cremad/1003_IEO_FEA_HI,cremad_1003,,,fear,fear,,2.769437,16000,a30b3adb9c044be2b7438d30399392e10fea8f7678b40b18830bed3b87640470
cremad,AudioWAV/1003_IEO_FEA_LO.wav,cremad/1003_IEO_FEA_LO,cremad_1003,,,fear,fear,,2.569250,16000,c57b0f4634161241676620237f46429270bb6ca5fa5dab2c9dfde742b2fcfd02
cremad,AudioWAV/1003_IEO_FEA_MD.wav,cremad/1003_IEO_FEA_MD,cremad_1003,,,fear,fear,,2.502500,16000,8649a3830cf124faa0bfc9ff4d544205e8880b001d1befff3cfa5d2791673ca9
cremad,AudioWAV/1003_IEO_HAP_HI.wav,cremad/1003_IEO_HAP_HI,cremad_1003,,,happy,happy,happy,2.202187,16000,04f16ebfc6c94da42a0a0dbc4ddce0f9778d906d32f7d00061b78c2834881ada
cremad,AudioWAV/1003_IEO_HAP_LO.wav,cremad/1003_IEO_HAP_LO,cremad_1003,,,happy,happy,happy,2.369000,16000,bc53d787cd59b32fc208bb237e17f1d5eb16cd62e6bc4261a096d6f6b8d6a9b3
cremad,AudioWAV/1003_IEO_HAP_MD.wav,cremad/1003_IEO_HAP_MD,cremad_1003,,,happy,happy,happy,2.302313,16000,60d3d543dc668c8dbdbf2627fb005dafa8e091a1b25322617a6fda0df16ce949
cremad,AudioWAV/1003_IEO_NEU_XX.wav,cremad/1003_IEO_NEU_XX,cremad_1003,,,neutral,neutral,neutral,2.268937,16000,59f13a2d789048a438a899d7c6449a2240f28129abe578fbcdbb98ffd89b83d9
cremad,AudioWAV/1003_IEO_SAD_HI.wav,cremad/1003_IEO_SAD_HI,cremad_1003,,,sad,sad,sad,2.469125,16000,1de0e9caa192513e41a39ce9970a5f4a5e16ef6f4158c09457770f33eb6363eb
cremad,AudioWAV/1003_IEO_SAD_LO.wav,cremad/1003_IEO_SAD_LO,cremad_1003,,,sad,sad,sad,2.502500,16000,3b8dd7c09f3ea7ff4d27a2acb7c3b3467f213b964ecdd5a2e082016badbddbc6
cremad,AudioWAV/1003_IEO_SAD_MD.wav,cremad/1003_IEO_SAD_MD,cremad_1003,,,sad,sad,sad,2.669313,16000,e72cc0d58fa0721e73531f991a9067bdf68c268d354e349eb94b9f2a8ad5926a
cremad,AudioWAV/1003_IOM_ANG_XX.wav,cremad/1003_IOM_ANG_XX,cremad_1003,,,angry,angry,angry,2.736063,16000,c719eb190ead09c019918974b357d349db7357fb8764a12a538d52d76c6d4b81
cremad,AudioWAV/1003_IOM_DIS_XX.wav,cremad/1003_IOM_DIS_XX,cremad_1003,,,disgust,disgust,,3.303313,16000,7c915242a9c0d0d88c7518bfe9706f6e2b57e1a64c330afad3e7679eb37bed59
cremad,AudioWAV/1003_IOM_FEA_XX.wav,cremad/1003_IOM_FEA_XX,cremad_1003,,,fear,fear,,2.669313,16000,93141566a7b9c8ace99f6e2deec897163f821e1f33aad72f4edee66f1646d529
cremad,AudioWAV/1003_IOM_HAP_XX.wav,cremad/1003_IOM_HAP_XX,cremad_1003,,,happy,happy,happy,2.902875,16000,592e6c7769c057409007421b7db24aac922f0fdb1c2ea983356bc8913c456f40
cremad,AudioWAV/1003_IOM_NEU_XX.wav,cremad/1003_IOM_NEU_XX,cremad_1003,,,neutral,neutral,neutral,3.203187,16000,bb7a62ba0c3065a09d616e401c8ec958ab234ae2f2784c5fab0cdf830ca96b73
cremad,AudioWAV/1003_IOM_SAD_XX.wav,cremad/1003_IOM_SAD_XX,cremad_1003,,,sad,sad,sad,2.836187,16000,21ededf4c372e538b97668d68803447660b483511e0f06e1302e62b4644a29e3
cremad,AudioWAV/1003_ITH_ANG_XX.wav,cremad/1003_ITH_ANG_XX,cremad_1003,,,angry,angry,angry,3.670313,16000,8f75c3887f5844b6e7e90f51e2cb7f638480480d985d3bd0e678daab48b708d9
cremad,AudioWAV/1003_ITH_DIS_XX.wav,cremad/1003_ITH_DIS_XX,cremad_1003,,,disgust,disgust,,4.037375,16000,a1ca410cb5ff01d37bc5c730c97ae349621b1b1f9a362f759eb68b59de03fab5
cremad,AudioWAV/1003_ITH_FEA_XX.wav,cremad/1003_ITH_FEA_XX,cremad_1003,,,fear,fear,,3.536875,16000,514e6b72242e2b2a86d03bff18cf9321e1b821fe36b41c9e22daf03ce9ca8fe4
cremad,AudioWAV/1003_ITH_HAP_XX.wav,cremad/1003_ITH_HAP_XX,cremad_1003,,,happy,happy,happy,3.136437,16000,df4af4a4d1b1a0412dc85bd24a80e614a8cd3ef903fe6ca7e4b720d618cfc4fe
cremad,AudioWAV/1003_ITH_NEU_XX.wav,cremad/1003_ITH_NEU_XX,cremad_1003,,,neutral,neutral,neutral,4.037375,16000,6e8ac3433a346a7cb07b5a249ce2313f701967cfcb7b54ad485bfdd2a2e6ade0
cremad,AudioWAV/1003_ITH_SAD_XX.wav,cremad/1003_ITH_SAD_XX,cremad_1003,,,sad,sad,sad,3.636938,16000,c71a78696bc6034b67ade198cf2e22cd84a82c58e2ad49c8d7fbe7e38d3bd6bd
cremad,AudioWAV/1003_ITS_ANG_XX.wav,cremad/1003_ITS_ANG_XX,cremad_1003,,,angry,angry,angry,3.737062,16000,268d43528ad2d3ab9349e58595ef61a697dc845a7eb7f24028efd2853e01a18f
cremad,AudioWAV/1003_ITS_DIS_XX.wav,cremad/1003_ITS_DIS_XX,cremad_1003,,,disgust,disgust,,3.703688,16000,76bad53407d5a0eefdac39e63b34c30aab026907c4168fe0c40322470cd0efd5
cremad,AudioWAV/1003_ITS_FEA_XX.wav,cremad/1003_ITS_FEA_XX,cremad_1003,,,fear,fear,,3.136437,16000,d3152ff16ddc2f254f12b48d3ebd43c51d23a7c47b4ddf2672210070eb88ce77
cremad,AudioWAV/1003_ITS_HAP_XX.wav,cremad/1003_ITS_HAP_XX,cremad_1003,,,happy,happy,happy,3.737062,16000,9da470a79b6fc37925b1253112d467e8a32b0d5d4de7ca55d1f2aa878f4e9d2b
cremad,AudioWAV/1003_ITS_NEU_XX.wav,cremad/1003_ITS_NEU_XX,cremad_1003,,,neutral,neutral,neutral,3.737062,16000,b1eb4feafe48b668da3fdc5c5efdf84d748122a2d05fbff3db8c9bd9fc01339e
cremad,AudioWAV/1003_ITS_SAD_XX.wav,cremad/1003_ITS_SAD_XX,cremad_1003,,,sad,sad,sad,3.503500,16000,b9d5f944d7658b41c6dd296597f005c1fc2016d3fcf9e37713b79e2002abdec9
cremad,AudioWAV/1003_IWL_ANG_XX.wav,cremad/1003_IWL_ANG_XX,cremad_1003,,,angry,angry,angry,3.536875,16000,d0a0150d78d7b6120cb059364b0dff9f53f3e8d88c663185ca1f095ca3135b43
cremad,AudioWAV/1003_IWL_DIS_XX.wav,cremad/1003_IWL_DIS_XX,cremad_1003,,,disgust,disgust,,4.404375,16000,2185512d693d55e52e4c19c759114befda779605cf6ce08cb2c860a57b88d067
cremad,AudioWAV/1003_IWL_FEA_XX.wav,cremad/1003_IWL_FEA_XX,cremad_1003,,,fear,fear,,3.670313,16000,a75eae9d01697f057b9e5004371450e0352a3621651117eaa2ab1a5f54779520
cremad,AudioWAV/1003_IWL_HAP_XX.wav,cremad/1003_IWL_HAP_XX,cremad_1003,,,happy,happy,happy,3.903875,16000,9975de6d87526ddaeb21928222668cc1f1d15bd6ac5f990066612c15217bbad8
cremad,AudioWAV/1003_IWL_NEU_XX.wav,cremad/1003_IWL_NEU_XX,cremad_1003,,,neutral,neutral,neutral,3.937250,16000,d8220ac70e3d2673895220b5619eaf4e1c294ca9a95da78c89edf7f5deed3be0
cremad,AudioWAV/1003_IWL_SAD_XX.wav,cremad/1003_IWL_SAD_XX,cremad_1003,,,sad,sad,sad,3.737062,16000,8ccd279007363fdcc3061f4491e4e64c05120703f0c3ba72c31a8fa503ddb575
cremad,AudioWAV/1003_IWW_ANG_XX.wav,cremad/1003_IWW_ANG_XX,cremad_1003,,,angry,angry,angry,3.403375,16000,2a173b79572759174ce6c48a1548bb06993c1d6e9e580a62ad1ef4a06f6a92d0
cremad,AudioWAV/1003_IWW_DIS_XX.wav,cremad/1003_IWW_DIS_XX,cremad_1003,,,disgust,disgust,,3.103125,16000,bcc2eff116a0b9a928a50023dff15be11ac9285d06baf1e6adb8ce18e55c97a1
cremad,AudioWAV/1003_IWW_FEA_XX.wav,cremad/1003_IWW_FEA_XX,cremad_1003,,,fear,fear,,2.235562,16000,47ac6654eb3ad4befdf1c62a77badb2c2458887854b48f91f81e8d644368201b
cremad,AudioWAV/1003_IWW_HAP_XX.wav,cremad/1003_IWW_HAP_XX,cremad_1003,,,happy,happy,happy,3.503500,16000,40e1d60174a9a00e783fcf7f2d1562e1485d2f0aaca5797b4d1642f256f085f6
cremad,AudioWAV/1003_IWW_NEU_XX.wav,cremad/1003_IWW_NEU_XX,cremad_1003,,,neutral,neutral,neutral,2.902875,16000,f124be168f11b03f1682649739679bdef58f03000c92e5163a046fd33d88cebb
cremad,AudioWAV/1003_IWW_SAD_XX.wav,cremad/1003_IWW_SAD_XX,cremad_1003,,,sad,sad,sad,2.702688,16000,43cfa16160da7dc0ebd780e6f7588eaab107499bf688e657b80f7efaa00b6295
cremad,AudioWAV/1003_MTI_ANG_XX.wav,cremad/1003_MTI_ANG_XX,cremad_1003,,,angry,angry,angry,2.235562,16000,7ddb171a5550679c8ba0975bbe965fc0361a25a58775ea333d96e7b4518a8e1f
cremad,AudioWAV/1003_MTI_DIS_XX.wav,cremad/1003_MTI_DIS_XX,cremad_1003,,,disgust,disgust,,4.237563,16000,b7b21ecc37cd5d7f7279c5020d0eb1d415cca3539d3a8fcdb93e0e1d6fa0f261
cremad,AudioWAV/1003_MTI_FEA_XX.wav,cremad/1003_MTI_FEA_XX,cremad_1003,,,fear,fear,,3.203187,16000,b43cb38064570d0519dbccde931d27ffa88e4f35dd1422551365004aff5b06a2
cremad,AudioWAV/1003_MTI_HAP_XX.wav,cremad/1003_MTI_HAP_XX,cremad_1003,,,happy,happy,happy,3.303313,16000,d724075ebf2937575f7e28c48d07b1cef6a79e84149a0cafb1b437cad75dbeeb
cremad,AudioWAV/1003_MTI_NEU_XX.wav,cremad/1003_MTI_NEU_XX,cremad_1003,,,neutral,neutral,neutral,3.737062,16000,2ea33fe69f6cfb9b0aa13f67a410a0727099184f3d6d6bb5ad549cdca5645d3c
cremad,AudioWAV/1003_MTI_SAD_XX.wav,cremad/1003_MTI_SAD_XX,cremad_1003,,,sad,sad,sad,3.770437,16000,62d3a85b1270d984e21f358145463b7820e9c7785b7cd06d99a1a482ba3dac06
cremad,AudioWAV/1003_TAI_ANG_XX.wav,cremad/1003_TAI_ANG_XX,cremad_1003,,,angry,angry,angry,2.869500,16000,81e6bbdbef8d0465fb71a8cd606425f4ebd7c3962c732f37f6768f87b6374fe5
cremad,AudioWAV/1003_TAI_DIS_XX.wav,cremad/1003_TAI_DIS_XX,cremad_1003,,,disgust,disgust,,3.203187,16000,4fb952a63de2d70104086854e356a08a00105a2ed8e8796a302c222c0d53cd61
cremad,AudioWAV/1003_TAI_FEA_XX.wav,cremad/1003_TAI_FEA_XX,cremad_1003,,,fear,fear,,3.136437,16000,bc6a62f9441dabbe67cc06dabb0493ee5a824d891c0b5fdbbf2a0db21a0e49d3
cremad,AudioWAV/1003_TAI_HAP_XX.wav,cremad/1003_TAI_HAP_XX,cremad_1003,,,happy,happy,happy,3.136437,16000,fa5b516f062852d0103cc4a66d7c2190e84b59b0cba2bc51aaa8318eb202c953
cremad,AudioWAV/1003_TAI_NEU_XX.wav,cremad/1003_TAI_NEU_XX,cremad_1003,,,neutral,neutral,neutral,3.670313,16000,df76c9f14fa03b414fd723bec164242bc366eb18b1466db700dda3a614f99c3f
cremad,AudioWAV/1003_TAI_SAD_XX.wav,cremad/1003_TAI_SAD_XX,cremad_1003,,,sad,sad,sad,2.235562,16000,969d9414c973662bf6a5fe45e9c47ff8b72303023f4bff075b28834043b206ac
cremad,AudioWAV/1003_TIE_ANG_XX.wav,cremad/1003_TIE_ANG_XX,cremad_1003,,,angry,angry,angry,3.169812,16000,a63b0a4985a8647a24840525642dd55b7d55b5fa0e410ca6b83626088f9feb38
cremad,AudioWAV/1003_TIE_DIS_XX.wav,cremad/1003_TIE_DIS_XX,cremad_1003,,,disgust,disgust,,4.270937,16000,5d39ee66476e7308610e23d8cc99c28f56d452980d504bb5180220ed6eae1690
cremad,AudioWAV/1003_TIE_FEA_XX.wav,cremad/1003_TIE_FEA_XX,cremad_1003,,,fear,fear,,2.902875,16000,fab83d67ad5147188ad743e4984f0ac0d433a28c78409782454ae85dbb249a14
cremad,AudioWAV/1003_TIE_HAP_XX.wav,cremad/1003_TIE_HAP_XX,cremad_1003,,,happy,happy,happy,3.269938,16000,a12652a82ab0fea619f81fc9ecf5fc1903846ae5d9fa7158bc9815f7293dcd4b
cremad,AudioWAV/1003_TIE_NEU_XX.wav,cremad/1003_TIE_NEU_XX,cremad_1003,,,neutral,neutral,neutral,2.535875,16000,be68a53a6f4d5cc9b3f31921e91dcb02585774b4dc44babd39fd0ebc4f55b8e7
cremad,AudioWAV/1003_TIE_SAD_XX.wav,cremad/1003_TIE_SAD_XX,cremad_1003,,,sad,sad,sad,4.371062,16000,136c44ea5e6396edf08f0a0b5090bde53b6d0e167d7325094c1602f823990526
cremad,AudioWAV/1003_TSI_ANG_XX.wav,cremad/1003_TSI_ANG_XX,cremad_1003,,,angry,angry,angry,3.970625,16000,21de4657bd44c911f3e65104c53ba15fc15a76fea99098a13f107b04ccdc9f62
cremad,AudioWAV/1003_TSI_DIS_XX.wav,cremad/1003_TSI_DIS_XX,cremad_1003,,,disgust,disgust,,3.603625,16000,9d3611fea1153d287c4078cc65536103382ade0efa33a887f4c730b170b2e87f
cremad,AudioWAV/1003_TSI_FEA_XX.wav,cremad/1003_TSI_FEA_XX,cremad_1003,,,fear,fear,,3.236562,16000,99efcccdd6fd3ab7c9fba89679e392846793d2cb59c52a7db3cf380896878ed0
cremad,AudioWAV/1003_TSI_HAP_XX.wav,cremad/1003_TSI_HAP_XX,cremad_1003,,,happy,happy,happy,3.370000,16000,a5782c27a72ed786727c208e8445d4f2eb457c02bf90a3f86b0d216ee2ad4bc0
cremad,AudioWAV/1003_TSI_NEU_XX.wav,cremad/1003_TSI_NEU_XX,cremad_1003,,,neutral,neutral,neutral,3.436750,16000,606feddce661172be16cc9663b919277cf0c221856111940daeed543266783bc
cremad,AudioWAV/1003_TSI_SAD_XX.wav,cremad/1003_TSI_SAD_XX,cremad_1003,,,sad,sad,sad,2.969625,16000,f763f6108fbb16784da0a06d6b65b2f78891360cd3e0c97c611537517ef58cae
cremad,AudioWAV/1003_WSI_ANG_XX.wav,cremad/1003_WSI_ANG_XX,cremad_1003,,,angry,angry,angry,3.536875,16000,4324bfb7703debe5bd07093277f10821c36d578a9e8644acdfb25ac05f021afc
